0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
38.98921630700746,84.0676494574497,74.18045266028427,14.494768819560111,9.599897012389135,15.852647906609455,18.43001226821841,98.68103971197945,63.08709319762515,68.952983687656,21.37367088347884,92.52844586636043,97.05357629672177,53.484252837311985,62.74996734365216,48.67669506216836,50.27945195903787,21.98607918945771,97.89104704376406,7.7531963493772,81.27881855107358,35.714158873887335,32.07724983904095,96.0456957711827,12.516917609714485,67.87817362857857,2.1362377416070055,80.33718158862169,77.30928920491655,32.879379042277264,33.228336660428624,71.90024263870932,84.82089207306512,51.95772424918302,74.75826686199298,67.9394673679105,63.94698604309317,87.2633769097294,24.676803158118567,33.3945223162307,66.54976574026247,37.59637298307196,74.33289306076213,19.920647198311016,34.1368980133189,64.6617056211893,26.801585868490697,38.51740763890881,5.873681189419745,12.07496891535853,18.763452023387664,65.27022639532551,14.88000266568401,34.67855534677675,81.70347407941227,59.50718370507195,99.58015195210935,8.197153785645684,62.31756939834121,50.789972456203664,69.65667176479721,78.87380378984976,39.57129322615035,81.5459052430886,48.774623657755086,16.975030201774544,50.529073358241796,27.605207382760042,42.34084864173029,91.84789383162926,59.311146117781796,51.2442101783867,43.80493272777691,11.507996422883204,79.9865502396725,83.76608465007868,61.35372846069643,23.168675153795014,61.06179707761318,3.0989859628240746,37.8486056444789,70.13070426909854,75.27962827202128,42.63218554896561,52.241403421759834,56.395864772093255,42.11592864214606,6.120838860910638,6.817951118044618,72.7932544041264,59.94109029290491,36.48600543592868,28.568559842652014,95.33530336740004,4.970210423918031,37.481302614622216,76.9375853502687,30.917725454127687,99.81219202006749,99.0565249746413
82.22793217572398,83.89363909788693,57.123598308796545,46.40950859159057,80.2013742659181,16.838269772568182,28.648771806722138,87.10201014205357,24.610421576974197,27.695062449350715,20.48358218218779,66.86178048885901,71.96671851308318,14.403395643928086,18.253737813144866,14.304209996751716,29.618859757359427,60.992102421553874,87.73995628523924,86.40122258937127,5.325716071977082,27.975665620005255,92.25935471875154,87.76807604502466,63.53855728857171,29.206894623005986,49.708307804215146,20.39660758882469,77.56625001270048,33.05124331618531,30.878010552741173,69.2815707027604,8.628561934919855,50.27827272143438,85.6035938413846,40.403336095000085,84.10943164755608,14.669258956846443,68.55074296212422,19.00386213289844,8.546552185229029,28.428744015472173,9.705127031835147,89.9522098964342,73.64548681443279,2.113883484030432,93.19740610291181,40.34082353201139,2.6455503623092156,39.478979734367584,14.87517616520323,44.8643440321677,61.39953967720998,30.1562933743325,47.170923837812,97.33289396957692,23.355976740045136,39.87158287546821,24.83123329124649,47.83504580271623,97.80058540638134,80.7663107826398,59.67726754001224,85.80301313452414,51.6619853001556,91.33022492217476,42.85457442865254,30.04802106042997,40.49883810748631,90.73748242118783,35.1931150630989,50.52178043846862,53.367784989600075,51.53754578574691,90.4123763654473,67.523081285145,48.83050422900085,22.55346990814049,44.08308500111598,35.30520197882056,34.69807553623545,74.785629469508,33.728948237979225,15.74042751133382,31.460713204426227,2.5653880248650562,27.184803790225054,18.811439961097122,37.914680239109444,45.19928371430929,22.7820601315197,4.289178800637671,29.686638675888393,70.6062389356817,44.69326799573716,18.48200618624638,79.90282003947411,99.94299929219511,40.67223433817328,29.50881150672977
63.647427928133546,79.12362837483312,23.435541071840593,1.4796827213502173,74.12108541748715,19.81986219686756,89.6910163731218,15.908217565629645,48.33823339666644,78.01660929786192,23.819887774239035,90.45830861470711,89.36195479386797,4.66735400031607,5.115739669615116,81.27365385909118,86.02145081438078,63.31823664104954,29.438240828329153,3.6060891670109063,10.899104586059238,26.656109417817934,50.23381925268717,44.65006232904574,29.280292126456043,94.31594615090522,28.238955425249756,84.6774864374014,73.5488717073146,46.46346566446024,97.04156022420095,18.69377881842015,52.7777553352143,51.90459129225473,87.92866721193792,66.04940379215324,76.3167970215362,39.352406428876904,30.51837462295348,31.427259186706145,4.588752458411449,35.77801835370259,71.47018275765396,96.8758200038645,32.7214018830625,21.554662440608663,55.75704667356528,15.39987569839264,0.7899804300438125,67.58493141711092,14.008557075298508,15.729618185063677,79.59173000259133,31.333041422803,32.104778749903126,29.645717419383878,4.09695564940058,19.439778775931828,26.153451506079318,46.58674441011682,91.4300616439092,59.78979894183267,25.006418339287272,60.81700393736259,14.115841317864819,29.178717030891544,45.32167282365048,31.709015480983417,40.60386409068407,96.73804073172589,35.060971012202536,51.08381441503438,45.90852471472033,26.164517474036376,71.0122730826122,95.16200859124837,77.71312829890742,83.1043765529007,41.64647879929154,84.0887315609083,41.9376606961715,74.29046543738473,28.690145833338253,88.69262016524142,15.07504245804675,15.055031124326756,69.69131508556383,93.80192616797584,43.32420820622923,88.95416458760073,82.84973684888918,4.192749287421305,27.408045827174373,75.59101485795236,3.6455060859646116,36.27390607631816,72.53329359888198,16.2392658464251,51.109520237331076,94.56333152873665
29.376023498857972,81.92247595665526,73.06538723654893,13.080828518155707,77.87035862817359,17.510953513061548,33.95362437038689,7.6950318033327525,65.959629307133,51.891042573471026,25.152049105898087,60.795407224368105,42.0840222221327,32.867176282425625,77.62044266811479,69.33040180043103,39.66744751074326,49.76418827136527,82.57523998494078,51.498352442539655,86.96574748131017,35.38262480344157,78.16633622765423,49.77627009670115,25.78042578086308,27.25519013681713,18.553370829632897,33.378225679581185,73.58727418091519,40.24926842828843,74.6241416203274,0.4911498113611912,99.85623754607342,51.61048238599656,77.62234780584649,86.64345797640222,10.2993479770637,28.814447978716384,96.17935149012419,87.80598012560269,81.01570809387034,45.31702123241197,50.19167754948789,32.24224052691875,50.04657718456187,18.310143126897415,87.30756038218126,3.3829231048691066,5.62317717581145,16.538292188435612,7.258423660894944,69.64638663755329,38.51327250817036,32.65564321029727,88.72355635657848,66.35698369562547,62.28844605811982,7.847977490274161,37.01133189630761,49.67909895645449,96.37311900636442,30.223651719778122,44.00986679288131,93.24364443282423,69.8965758117617,54.46928594384478,47.87181087344403,25.73949997112146,41.511676358147554,93.90323276511107,55.86744692196708,49.73698649470725,49.40080118876525,26.13419950392093,62.6678884023799,31.777750911103187,37.11526987825869,17.511605918966687,12.805936341128488,65.88096338891897,40.810830117147674,72.33895523766634,99.22989710016138,24.1379843486911,95.15586697670486,27.238184512065278,32.32258493935095,63.91049723063248,89.62119979515604,95.26607276187083,28.99316383718038,71.92272024952851,27.466207099865407,88.21373986064029,16.034211811984722,34.77068497407312,76.78530718532399,69.67039858705984,19.85969888379069,13.763024961130688
48.36174326186671,81.30353416779752,98.02378992349314,1.8797888800541784,6.820938558904577,15.344869701227395,52.89327599964575,64.58484204350121,12.764472236522185,8.372216612975459,30.51556831180542,99.83493907761417,42.60652762703591,18.12419234063173,71.87678125847638,70.51673315004243,31.440032513099403,87.75370799400025,74.5892378269384,88.16056780756354,56.74645691609985,26.75965515134489,68.10051737911323,30.765633525363924,10.010649183112708,49.95156706029052,98.43177823926317,20.111139194442618,80.37081290362713,20.412181598697376,58.004594705202216,82.88407720866306,57.69538524815332,50.57362596070169,12.949235440115226,37.45265979287051,66.46651154096479,49.69069633015606,45.75208633876454,38.490759861931814,25.300679410280726,98.32141614595771,21.015547413328527,48.79158469918372,63.973709600075104,17.046420273690654,59.50067004785882,5.389523511863437,0.0,42.725897458935606,9.585701125635884,75.63387715770105,35.876375847454455,32.087308419640536,95.01727438142848,24.56615125975533,51.24522028124085,92.95968579314817,60.48809712637776,44.91544753221261,74.94021557188087,65.79426632247225,88.86793312514907,18.055801331898802,67.36580404616083,72.8855227133439,49.11939420141546,29.83180122629198,41.48824048999624,89.4632536600913,30.912401812723257,45.68974357173782,46.636684671720346,59.59339981014799,49.370357874484604,63.40875888037186,54.57325721627778,72.9739234881963,37.02123765840525,47.09734347775646,37.753685206818865,73.96842752188188,44.2536346064477,99.95080372596004,67.47012368191083,74.37408897354831,72.98943492916035,58.10642716031486,97.50552825916552,39.923490697771136,50.30423781220084,7.1284415730772155,28.511224957001488,93.29911035645662,40.165928803169194,82.07163110307751,80.03209612292953,99.04202560175098,32.7508176308196,23.93596362526419
42.301452149746176,85.40405562574495,86.85365600571701,87.49931582810197,89.5894056065617,20.516956875894113,56.96130418954826,33.071474888881724,9.630954947227144,97.67895940992149,19.281853355072265,16.922460663910044,68.15518594865807,54.25052088168968,89.86292598110461,73.4232245152018,8.704171581663733,40.43972776610776,52.55269793398607,24.906939613214096,29.54668853289676,27.752202737241547,2.224015124361245,17.197333815546678,59.06362760372852,99.72825728527432,84.10385284215187,19.665681993117957,68.89243426183957,5.312445829079615,23.628410614337792,51.710719808475034,65.19397865965692,55.80180295761576,3.05675302696391,71.88273044374006,65.9777781403611,61.34931493810285,0.42210174798706923,20.977708063819843,86.470256308064,88.94149684193903,6.935557041959129,12.877830021744375,6.839906649274619,36.52532290257516,60.77493659378375,81.16115173118934,1.3675327559653914,45.43126328427436,13.607185599251586,46.73419344265673,80.18572997613131,37.165860909636336,8.223760207203156,7.467237290436657,62.82200266902355,28.047478425467197,14.45456494399905,47.67418145419221,10.152552945050264,69.82642869567411,89.81840005934875,33.60989125401774,71.91931105020328,80.15260739780705,45.57007827532406,27.498335559425335,39.917287197609895,90.2830367977805,83.55587731436023,52.405860364688714,50.02370708687503,19.65252574281269,10.531008370904427,88.18920060532739,52.951598068713736,2.9590529727850257,11.30654325454865,16.469778264428502,35.53282156446857,72.38936404164512,66.70550001528647,11.415330981109662,2.4083703971437553,31.272579707013072,8.852869970609401,88.81350588699947,97.80507949903429,46.29221347520471,83.92736265362409,71.9454005467936,31.192511058988266,68.92443293602665,99.55516131007195,94.17006357963766,79.01337977429874,98.64135340659207,79.6488151105543,0.7510147724959837
62.24080133621869,81.46372466801063,59.23123582119704,63.32091724781238,38.10578562146758,14.677241748374446,60.9476098085483,15.193243895419073,87.746333255623,4.912357880674212,20.32869989506844,38.37772988025026,11.59079755500667,47.65860689682294,65.25424244283225,62.06621696830435,35.77001168761292,54.19776761678884,43.92576304526211,82.90544341731237,0.6247158433550393,35.30696522508292,62.92130133591377,34.123751750665775,81.49948264784483,32.78575814159783,20.129588775600226,46.41281064026989,75.29945654394338,57.52554064105734,82.6087694857348,72.12017793136427,35.54955752873175,53.11637091003379,16.78672700210392,18.94378136960151,87.07045771299438,62.5126250000846,38.44420385113686,54.145250027790595,5.157444526716404,10.588201265932785,75.53352894012939,87.9675129828564,55.9780771422986,42.38716759865688,0.1275002273709802,54.73721004308233,0.0,76.68316996343849,8.973285488487525,81.51520566607245,57.36446920650058,28.914458905602473,26.687032259111543,70.94588602837828,97.95140204278758,51.363446167808554,34.91487974620655,44.63280943624099,55.016571094539955,9.980120810581205,63.388475834703165,77.2137118818487,77.94318980791915,88.49150781141236,49.48968525227485,28.356474232572825,35.44727986638794,94.95564989354699,94.61301942345494,48.67349498492575,53.57212526718256,68.40784161488807,4.608498198912558,11.27724199676351,77.78417187291961,99.64318758302691,53.339134625430006,77.15251021420174,33.37241860352198,69.32834725142912,93.03698182687673,81.90731396021455,3.8918874719348406,52.51954476305383,31.341006738808165,95.04693302167689,16.150734365558506,18.586521172908487,88.15939257249768,54.397378123494846,30.33253203488079,5.336698489652991,8.08210422311868,63.49122991706649,77.47019488880497,40.05558106950177,74.16901891349717,66.14220223454446
71.11842244659209,78.44775886752467,67.6110179426432,93.98093656357197,9.8268084856859,22.84457098386224,84.61091904548239,98.26353406680882,21.92856903312218,76.21027224619213,23.308214932076854,33.41279614461939,10.966858777648369,14.154938534349991,36.24234653465571,99.84171286626056,19.0620633159456,94.10541170253475,47.648207577197645,41.57852182789097,90.33743134199531,27.24252674824262,43.14469951263674,92.49426698845288,61.43298956240108,27.06089479557058,93.3893682921086,0.31294410192406197,80.57435645664746,63.88434021038385,59.31175511039453,84.62540075339994,83.19191581836832,53.71269403687341,1.0964236052872445,1.302235205180391,32.84703521144551,23.816872590507277,59.656655078865896,40.984263416678914,61.171990821394196,80.94463988960099,27.89872533940153,65.69749756793956,18.48872339605242,44.022980793570575,33.5172603851617,0.3923156842268072,1.6340993606377108,18.237372991237354,11.265053427461616,33.8711706265666,81.26236983905811,32.64115748243205,36.49636818175465,92.43791177573804,15.432815476142114,18.211421542325013,69.86199972681109,51.313361191193366,56.30729056429158,82.16890619143592,25.777343270352294,81.45489044510363,84.3428423391803,2.7893618562840117,46.107286438858914,29.785511664582657,39.323131716220686,88.53566157915726,95.1973775227896,50.96632814070638,48.078546863231196,88.38503184463052,98.60767782153665,52.709481802253,57.16176842003643,21.01231810176919,7.079098161997011,13.45368318630954,37.21132638653997,70.07818915807661,26.01958822893753,25.193842585698214,67.25900313609876,88.22174984578635,26.271794929166823,46.726497063593605,12.321282894425012,2.4906792703695113,12.8579010859049,94.51835036577727,29.732538036386742,53.01205408399888,19.652258202250962,43.37844056736281,81.74366452194293,43.155100118323105,67.87777596758104,9.107029401583366
43.925414312229115,82.16063653516338,6.617044418876961,86.64574587880024,0.14797384040169392,16.547771743318794,58.43695020541537,67.87352292825429,37.793049691733884,51.93244326011648,23.093639474096122,87.64852787853425,84.74038290680528,41.595697644704245,67.95074310511244,66.99514377013475,14.740015799630457,76.40819504157234,50.43810705349971,10.888390262490766,22.474058811928366,37.05079105392352,23.312894160839758,33.95117832107948,40.52421178453216,83.272260283823,37.882434614606865,35.213432720940354,75.31894231997897,80.66967152471567,69.74931660865875,62.9262802590662,37.596654537867146,47.580084602571375,52.77575661620377,57.577009476230444,10.929847935784153,54.61783194206463,86.20234305646217,31.758658148014717,68.44397071462541,19.022892021376915,38.252547843657815,12.375303087275636,75.08959199792749,98.67295580783885,30.53218348517781,17.416093613492233,0.6277255136255335,61.56917634142785,10.11942086463066,8.625669850277129,37.90953291418045,33.23482837099527,81.35432037038571,64.01429870380886,61.20810398878641,2.3920875679789733,26.107077654169085,45.19927831179103,30.002697567025503,81.74337922167754,71.83512516310874,35.10393690130432,33.16001762174206,18.162647157647104,44.92956074632937,34.31545149896283,40.68773486595595,92.08256622291627,73.21112114548312,49.467398920477734,46.20553969058936,8.182344259252073,11.89727480199233,68.00645093647375,32.62765140729213,31.175601207006654,72.15227397969198,30.868579873171885,41.88899687419972,69.86830113437208,13.359754908339582,68.40401099755809,10.144872544832372,54.2702232577122,77.60675684261543,4.655668219994647,74.04776874451832,48.9117481334006,53.53300070065244,54.31041514920685,36.83586322258393,90.04775628676369,61.020552708593456,26.822769435859982,76.21950515580606,55.04295155212766,47.914957513114764,99.52336823976047
52.21554883079127,81.30779678669886,77.03109324648506,77.15735217682756,27.550925499009395,20.184310368026573,53.20633052554577,48.23294662862697,10.142454366747488,20.103343425004926,20.5128112313527,76.77916396873987,81.18330106827779,80.59168311979086,34.77847000147199,42.54666406020222,31.818571713736297,6.799636149878118,19.376381273899945,62.32518142228145,86.83723005842873,27.715072479734474,50.30501372601353,84.64753478163092,67.4954188191901,25.382748940052213,40.65151742681713,58.575888726532966,77.5581031797531,91.38353213414662,66.0147813076972,69.6890475275866,78.68059086460917,48.532622843332064,84.922158941804,37.89056450224726,41.36958309883878,9.19306942192122,95.244530559272,56.091164772033906,56.049385086201795,63.93014687918475,70.6072560080625,6.025997225358159,59.243858279373896,35.06608487083183,10.807900841331918,84.02390838464207,9.13933117838627,2.1217596816978324,11.355637354388584,15.14062496952533,58.33153745288233,33.61641834036007,20.432392907779573,11.9718211141844,1.2237324934549099,39.22920124859446,56.63468020291289,51.595754052925756,12.043377944898259,76.55942694017513,90.40186426826395,90.59725645549726,49.044630717184766,40.60900457240197,42.64298293562815,32.16336977356838,38.33024459114974,98.46653035901143,49.1441257239696,47.12068818504581,54.08029550858741,77.69023042876812,22.387059993539403,26.35125506482724,25.542384867664214,34.107827238380615,98.82540831866525,51.63280357679577,32.905526043404095,71.81603651531287,54.587183122003445,16.34629454028127,2.2972043189774527,55.87711076474439,26.027492199058422,55.676542633713964,11.197565550132405,73.44176439507358,19.67088302409037,54.69513392928662,26.131758593966143,34.39471384866765,68.9995971267109,18.832343381474594,78.47736969886071,18.892077387294282,22.812239963305636,93.18306303802927
