0,1
51.90377114253614,65.3231650388783
52.96918983861753,79.0066400135638
61.28117119243092,47.519053461808895
55.8902621900632,71.79166384244263
65.71422160435695,65.15382247835001
71.41763762553308,72.91631722344943
64.13561089450518,58.61847953646448
52.750666338405125,57.037403448964305
63.340021725918675,68.73970179679182
65.70378001520511,66.53955287491117
60.293194454641245,56.4806211190063
57.88263878097034,65.07111479771602
47.9398525590035,66.64472727774492
62.72407318635062,55.28490481571429
58.09290976900981,68.2848153725024
58.0353044838089,57.09945260648203
61.93433889686162,56.14862647852152
66.29463053586217,61.38595613160619
63.220185401739954,71.91513102535696
63.6862460589454,53.99061851044107
68.46959977404263,63.197697019877424
47.05916178487765,63.99321428964958
45.947773621384506,53.400411126393976
56.61193536659418,67.79656449474246
63.561380118061216,59.63658500305445
64.79462446298729,57.96973656242211
61.15372482100749,52.35294391916105
58.388280261777616,55.76033915839247
55.69508372057749,66.35568015100951
49.21031320493278,60.087456832432665
64.47805673710786,73.74873646557245
74.31913552803991,54.6642162622794
58.78026760137709,52.533839722953616
59.908126750401195,53.73078565419371
58.59144867457758,59.034301879211
60.54714895579938,66.14393252735412
54.7990598951217,71.09577785497508
46.49748331647765,57.95812642058592
52.12279835795955,68.09036028389215
60.272505121449974,52.006655393556215
65.82864470727802,67.7202927078125
55.8248042139052,53.723099998228456
68.07626927112887,81.21310480125462
67.3001080902711,65.21111847675705
53.343714178529694,56.38795368772356
47.94267743937272,60.74707701857722
53.46168370660341,65.02687417574073
64.57186272983459,61.97450489315686
63.68524718516021,71.48695620081924
63.34000356440099,54.635336327422685
58.05042641523941,51.57519234472072
59.967309373800994,50.655369732795535
73.18764878760831,47.99320860572816
69.52590960072231,65.61373853415088
54.00042738412074,70.59282814444867
64.97187476386796,60.81102205503622
64.99180748042345,60.26246655881858
62.36845337167771,59.569260165246384
64.13109091499234,51.61848913930463
63.07054615256233,45.81830780216116
52.10740387784182,52.89761151727719
69.68757607062159,65.1748919841082
62.6905862083795,53.125001094896255
53.9610620275608,64.0798970086773
54.317012722787084,64.89554047224551
58.52244418483722,51.465335894489705
49.68674510264848,63.9371240642518
62.06486488697114,66.84861589441061
51.414484609479295,55.961166704607905
64.72074120011652,54.470669132686915
59.288174527179066,62.25780747689075
62.636866204469776,65.4807240947268
68.21820042832734,67.50460815741415
66.14760175124206,49.74845997125993
52.484431062745855,70.30803545117685
60.00945035853314,69.91872440356356
55.72533407254233,51.5578476655263
57.5516574354553,45.931844072660994
54.30567762240938,62.55975925457975
68.87946310596602,59.64528313218697
65.15926451303284,66.4209904816392
57.279178614618495,59.18680364772715
69.66072148851339,39.52102985356026
63.24219074874665,85.10943052398366
54.46922397638988,54.50587389092298
59.4144669346528,59.90902011211712
68.3512256128086,62.34113255160747
42.71313280527332,65.61191379791168
54.0137521561717,55.63401977758086
64.15722380599935,61.493704100289115
49.087386586153094,64.1944931995602
54.291696133413915,57.14317321247023
68.6316384961812,52.856742959044425
62.32591395037263,48.280994996968325
54.469688639159145,67.16929763754574
60.610789013769484,69.93986485784377
50.5266272005493,69.03676739306769
61.925088848556136,70.11232919917344
63.223320790407804,68.74058570154284
66.42493212545853,60.779877791179445
39.716246610045104,78.37240635563867
19.843044670529757,99.53449704485551
35.40813346532567,84.16002857619611
32.773248874599155,84.07843897267047
30.82238176290416,83.80221036197007
35.65569249344922,100.0
34.50951943345702,92.04490441124645
